time_s,ax_mps2,ay_mps2
226,-4.948116561495692e-07,1.7259246934632236e-06
227,-4.5994928722258696e-07,1.6031070608817138e-06
228,-4.272767944830912e-07,1.488210211156822e-06
229,-3.966943137358296e-07,1.3808384511610557e-06
230,-3.6810055258521497e-07,1.2805979952322055e-06
231,-3.4139407781708846e-07,1.1871005324423408e-06
232,-3.164743539937557e-07,1.0999660433307012e-06
233,-2.932425712572328e-07,1.0188249845048453e-06
234,-2.7160229505374174e-07,9.433199415707751e-07
235,-2.5145996590801554e-07,8.731068386608978e-07
236,-2.3272527340721966e-07,8.078557790926972e-07
237,-2.1531142511352793e-07,7.472515794203052e-07
238,-1.9913532814216978e-07,6.909940522709931e-07
239,-1.8411769856783863e-07,6.387980842367378e-07
240,-1.7018311159534175e-07,5.903935476852999e-07
241,-1.5726000350612975e-07,5.455250798201675e-07
242,-1.4528063473322805e-07,5.039517572501551e-07
243,-1.3418102198744128e-07,4.654466890657646e-07
244,-1.239008461248929e-07,4.2979654958821046e-07
245,-1.143833413906669e-07,3.968010664414202e-07
246,-1.0557517076190385e-07,3.662724774227026e-07
247,-9.742629133344914e-08,3.3803496879601143e-07
248,-8.988981302487797e-08,3.119241030066364e-07
249,-8.292185331395091e-08,2.8778624501873726e-07
250,-7.648139021901227e-08,2.6547799129296724e-07
251,-7.053011533336665e-08,2.448656091256246e-07
252,-6.503228837008003e-08,2.2582448776159873e-07
253,-5.995459437167319e-08,2.0823860578182868e-07
254,-5.526600449153229e-08,1.9200001594596465e-07
255,-5.093764103956866e-08,1.7700835017169047e-07
256,-4.6942647309900817e-08,1.6317034533548654e-07
257,-4.325606255916349e-08,1.5039938983508796e-07
258,-3.985470237920894e-08,1.38615092816361e-07
259,-3.6717044610365336e-08,1.277428752031757e-07
260,-3.3823120855871196e-08,1.1771358151826316e-07
261,-3.115441358836384e-08,1.0846311384962869e-07
262,-2.869375878915865e-08,9.993208694728505e-08
263,-2.6425254016494105e-08,9.206550239201682e-08
264,-2.4334171761500837e-08,8.481244352660184e-08
265,-2.2406877930790547e-08,7.812578844939839e-08
266,-2.0630755270471384e-08,7.196194075543559e-08
267,-1.8994131533990696e-08,6.628057865922878e-08
268,-1.748621219081947e-08,6.104441899020971e-08
269,-1.609701746106097e-08,5.621899804782819e-08
270,-1.4817323466059387e-08,5.17724656107506e-08
271,-1.3638607278294656e-08,4.767539428554667e-08
272,-1.2552995663854213e-08,4.39006011810795e-08
273,-1.1553217309271192e-08,4.042298184098914e-08
274,-1.063255833165029e-08,3.721935637890777e-08
275,-9.784820879031615e-09,3.426832503534541e-08
276,-9.004284629793762e-09,3.155013608172296e-08
277,-8.28567101647851e-09,2.9046561305494156e-08
278,-7.624109996943925e-09,2.6740781302159073e-08
279,-7.015109210974645e-09,2.4617278872278785e-08
280,-6.45452536578821e-09,2.2661740226970205e-08
281,-5.938537702633779e-09,2.086096390601571e-08
282,-5.4636234057496986e-09,1.9202774773238306e-08
283,-5.026534817435852e-09,1.767594680665696e-08
284,-4.624278341121893e-09,1.62701293434912e-08
285,-4.254094909387429e-09,1.4975780678740746e-08
286,-3.913441911847762e-09,1.378410495933365e-08
287,-3.5999764754215254e-09,1.2686995024455085e-08
288,-3.3115400036030576e-09,1.1676979368600207e-08
289,-3.0461438838329956e-09,1.0747172585297808e-08
290,-2.801956277171535e-09,9.891229914351974e-09
291,-2.5772899123924075e-09,9.103305289191982e-09
292,-2.3705908110829166e-09,8.378012863132492e-09
293,-2.18042787592295e-09,7.710390647257419e-09
294,-2.0054832762060035e-09,7.095867759301725e-09
295,-1.8445435734208905e-09,6.530233818246089e-09
296,-1.6964915307031744e-09,6.009610342446231e-09
297,-1.5602985540079225e-09,5.5304254939509925e-09
298,-1.4350177203136746e-09,5.089389548115306e-09
299,-1.3197773454212438e-09,4.683472935114571e-09
